version_id,scenario_code,option_code,gene_code,weight
v2,D08_46,A,BALN,2
v2,D08_46,B,ACHV,2
v2,D08_46,C,JOY,2
v2,D08_46,D,COMM,2
v2,D08_47,A,DIGN,2
v2,D08_47,B,JUST,2
v2,D08_47,C,LEARN,2
v2,D08_47,D,RECO,2
v2,D08_48,A,SPIR,2
v2,D08_48,B,GRAT,2
v2,D08_48,C,FRND,2
v2,D08_48,D,BALN,2
v2,D09_01,A,LOVE,2
v2,D09_01,B,DIGN,2
v2,D09_01,C,JUST,2
v2,D09_01,D,SPIR,2
v2,D09_02,A,RECO,2
v2,D09_02,B,COMM,2
v2,D09_02,C,AMBT,2
v2,D09_02,D,ACHV,2
v2,D09_03,A,HLTH,2
v2,D09_03,B,BALN,2
v2,D09_03,C,HLTH,2
v2,D09_03,D,FUN,2
v2,D09_04,A,DIGN,2
v2,D09_04,B,FREE,2
v2,D09_04,C,FRND,2
v2,D09_04,D,FRND,2
v2,D09_05,A,ADVN,2
v2,D09_05,B,SAFE,2
v2,D09_05,C,FREE,2
v2,D09_05,D,ACHV,2
v2,D09_06,A,FINC,2
v2,D09_06,B,SAFE,2
v2,D09_06,C,LEARN,2
v2,D09_06,D,GRAT,2
v2,D09_07,A,SPIR,2
v2,D09_07,B,AMBT,2
v2,D09_07,C,COMM,2
v2,D09_07,D,LEARN,2
v2,D09_08,A,DIGN,2
v2,D09_08,B,BALN,2
v2,D09_08,C,JUST,2
v2,D09_08,D,FREE,2
v2,D09_09,A,SAFE,2
v2,D09_09,B,BALN,2
v2,D09_09,C,LEARN,2
v2,D09_09,D,COMM,2
v2,D09_10,A,BALN,2
v2,D09_10,B,ACHV,2
v2,D09_10,C,LEARN,2
v2,D09_10,D,JOY,2
v2,D09_11,A,DIGN,2
v2,D09_11,B,BALN,2
v2,D09_11,C,JUST,2
v2,D09_11,D,COMM,2
v2,D09_12,A,RECO,2
v2,D09_12,B,BALN,2
v2,D09_12,C,AMBT,2
v2,D09_12,D,FRND,2
v2,D09_13,A,LOVE,2
v2,D09_13,B,BALN,2
v2,D09_13,C,ARTS,2
v2,D09_13,D,ACHV,2
v2,D09_14,A,COMM,2
v2,D09_14,B,FRND,2
v2,D09_14,C,COMM,2
v2,D09_14,D,FUN,2
v2,D09_15,A,LEARN,2
v2,D09_15,B,ACHV,2
v2,D09_15,C,FRND,2
v2,D09_15,D,AMBT,2
v2,D09_16,A,JUST,2
v2,D09_16,B,BALN,2
v2,D09_16,C,LOVE,2
v2,D09_16,D,BALN,2
v2,D09_17,A,JOY,2
v2,D09_17,B,FUN,2
v2,D09_17,C,FRND,2
v2,D09_17,D,ADVN,2
v2,D09_18,A,FREE,2
v2,D09_18,B,LOVE,2
v2,D09_18,C,BALN,2
v2,D09_18,D,BALN,2
v2,D09_19,A,JUST,2
v2,D09_19,B,LEARN,2
v2,D09_19,C,DIGN,2
v2,D09_19,D,SPIR,2
v2,D09_20,A,SAFE,2
v2,D09_20,B,FREE,2
v2,D09_20,C,FINC,2
v2,D09_20,D,ADVN,2
v2,D09_21,A,FREE,2
v2,D09_21,B,BALN,2
v2,D09_21,C,SPIR,2
v2,D09_21,D,DIGN,2
v2,D09_22,A,AMBT,2
v2,D09_22,B,ACHV,2
v2,D09_22,C,ARTS,2
v2,D09_22,D,HLTH,2
v2,D09_23,A,LOVE,2
v2,D09_23,B,JUST,2
v2,D09_23,C,SAFE,2
v2,D09_23,D,COMM,2
v2,D09_24,A,DIGN,2
v2,D09_24,B,LOVE,2
v2,D09_24,C,JUST,2
v2,D09_24,D,FUN,2
v2,D09_25,A,HLTH,2
v2,D09_25,B,BALN,2
v2,D09_25,C,HLTH,2
v2,D09_25,D,ACHV,2
v2,D09_26,A,LEARN,2
v2,D09_26,B,FRND,2
v2,D09_26,C,ACHV,2
v2,D09_26,D,FUN,2
v2,D09_27,A,SAFE,2
v2,D09_27,B,BALN,2
v2,D09_27,C,FREE,2
v2,D09_27,D,BALN,2
v2,D09_28,A,COMM,2
v2,D09_28,B,FRND,2
v2,D09_28,C,COMM,2
v2,D09_28,D,LOVE,2
v2,D09_29,A,JUST,2
v2,D09_29,B,BALN,2
v2,D09_29,C,BALN,2
v2,D09_29,D,DIGN,2
v2,D09_30,A,DIGN,2
v2,D09_30,B,COMM,2
v2,D09_30,C,FREE,2
v2,D09_30,D,JOY,2
v2,D09_31,A,ARTS,2
v2,D09_31,B,LEARN,2
v2,D09_31,C,FUN,2
v2,D09_31,D,ACHV,2
v2,D09_32,A,HLTH,2
v2,D09_32,B,BALN,2
v2,D09_32,C,JOY,2
v2,D09_32,D,LEARN,2
v2,D09_33,A,FREE,2
v2,D09_33,B,SAFE,2
v2,D09_33,C,FINC,2
v2,D09_33,D,LOVE,2
v2,D09_34,A,BALN,2
v2,D09_34,B,ACHV,2
v2,D09_34,C,FUN,2
v2,D09_34,D,LEARN,2
v2,D09_35,A,ADVN,2
v2,D09_35,B,SAFE,2
v2,D09_35,C,FREE,2
v2,D09_35,D,AMBT,2
v2,D09_36,A,BALN,2
v2,D09_36,B,JUST,2
v2,D09_36,C,FUN,2
v2,D09_36,D,BALN,2
v2,D09_37,A,DIGN,2
v2,D09_37,B,JUST,2
v2,D09_37,C,RECO,2
v2,D09_37,D,FRND,2
v2,D09_38,A,COMM,2
v2,D09_38,B,COMM,2
v2,D09_38,C,BALN,2
v2,D09_38,D,RECO,2
v2,D09_39,A,SPIR,2
v2,D09_39,B,GRAT,2
v2,D09_39,C,JOY,2
v2,D09_39,D,AMBT,2
v2,D09_40,A,BALN,2
v2,D09_40,B,BALN,2
v2,D09_40,C,FREE,2
v2,D09_40,D,HLTH,2
v2,D09_41,A,DIGN,2
v2,D09_41,B,GRAT,2
v2,D09_41,C,LEARN,2
v2,D09_41,D,FUN,2
v2,D09_42,A,FRND,2
v2,D09_42,B,COMM,2
v2,D09_42,C,LOVE,2
v2,D09_42,D,LEARN,2
v2,D09_43,A,LOVE,2
v2,D09_43,B,COMM,2
v2,D09_43,C,BALN,2
v2,D09_43,D,DIGN,2
v2,D09_44,A,SAFE,2
v2,D09_44,B,ADVN,2
v2,D09_44,C,FREE,2
v2,D09_44,D,BALN,2
v2,D09_45,A,SAFE,2
v2,D09_45,B,BALN,2
v2,D09_45,C,LEARN,2
v2,D09_45,D,COMM,2
v2,D09_46,A,ACHV,2
v2,D09_46,B,BALN,2
v2,D09_46,C,COMM,2
v2,D09_46,D,JOY,2
v2,D09_47,A,GRAT,2
v2,D09_47,B,LOVE,2
v2,D09_47,C,RECO,2
v2,D09_47,D,DIGN,2
v2,D09_48,A,SPIR,2
v2,D09_48,B,GRAT,2
v2,D09_48,C,FRND,2
v2,D09_48,D,BALN,2
v2,D10_01,A,LOVE,2
v2,D10_01,B,DIGN,2
v2,D10_01,C,JUST,2
v2,D10_01,D,SPIR,2
v2,D10_02,A,RECO,2
v2,D10_02,B,COMM,2
v2,D10_02,C,AMBT,2
v2,D10_02,D,ACHV,2
v2,D10_03,A,HLTH,2
v2,D10_03,B,BALN,2
v2,D10_03,C,HLTH,2
v2,D10_03,D,FUN,2
v2,D10_04,A,FRND,2
v2,D10_04,B,FREE,2
v2,D10_04,C,FRND,2
v2,D10_04,D,LOVE,2
v2,D10_05,A,ADVN,2
v2,D10_05,B,SAFE,2
v2,D10_05,C,FREE,2
v2,D10_05,D,ACHV,2
v2,D10_06,A,BALN,2
v2,D10_06,B,SAFE,2
v2,D10_06,C,LEARN,2
v2,D10_06,D,GRAT,2
v2,D10_07,A,SPIR,2
v2,D10_07,B,GRAT,2
v2,D10_07,C,COMM,2
v2,D10_07,D,LEARN,2
v2,D10_08,A,DIGN,2
v2,D10_08,B,FREE,2
v2,D10_08,C,JUST,2
v2,D10_08,D,FREE,2
v2,D10_09,A,SAFE,2
v2,D10_09,B,BALN,2
v2,D10_09,C,LEARN,2
v2,D10_09,D,COMM,2
v2,D10_10,A,BALN,2
v2,D10_10,B,ACHV,2
v2,D10_10,C,FUN,2
v2,D10_10,D,LEARN,2
v2,D10_11,A,DIGN,2
v2,D10_11,B,BALN,2
v2,D10_11,C,JUST,2
v2,D10_11,D,COMM,2
v2,D10_12,A,RECO,2
v2,D10_12,B,BALN,2
v2,D10_12,C,AMBT,2
v2,D10_12,D,FRND,2
v2,D10_13,A,LOVE,2
v2,D10_13,B,BALN,2
v2,D10_13,C,ARTS,2
v2,D10_13,D,ACHV,2
v2,D10_14,A,COMM,2
v2,D10_14,B,FRND,2
v2,D10_14,C,COMM,2
v2,D10_14,D,FUN,2
v2,D10_15,A,LEARN,2
v2,D10_15,B,ACHV,2
v2,D10_15,C,FRND,2
v2,D10_15,D,AMBT,2
v2,D10_16,A,JUST,2
v2,D10_16,B,BALN,2
v2,D10_16,C,LOVE,2
v2,D10_16,D,BALN,2
v2,D10_17,A,JOY,2
v2,D10_17,B,FUN,2
v2,D10_17,C,FRND,2
v2,D10_17,D,ADVN,2
v2,D10_18,A,FREE,2
v2,D10_18,B,LOVE,2
v2,D10_18,C,BALN,2
v2,D10_18,D,BALN,2
v2,D10_19,A,JUST,2
v2,D10_19,B,LEARN,2
v2,D10_19,C,DIGN,2
v2,D10_19,D,SPIR,2
v2,D10_20,A,SAFE,2
v2,D10_20,B,FREE,2
v2,D10_20,C,FINC,2
v2,D10_20,D,ADVN,2
v2,D10_21,A,FREE,2
v2,D10_21,B,BALN,2
v2,D10_21,C,SPIR,2
v2,D10_21,D,DIGN,2
v2,D10_22,A,AMBT,2
v2,D10_22,B,ACHV,2
v2,D10_22,C,ARTS,2
v2,D10_22,D,HLTH,2
v2,D10_23,A,LOVE,2
v2,D10_23,B,JUST,2
v2,D10_23,C,SAFE,2
v2,D10_23,D,COMM,2
v2,D10_24,A,DIGN,2
v2,D10_24,B,LOVE,2
v2,D10_24,C,JUST,2
v2,D10_24,D,FUN,2
v2,D10_25,A,HLTH,2
v2,D10_25,B,BALN,2
v2,D10_25,C,HLTH,2
v2,D10_25,D,ACHV,2
v2,D10_26,A,LEARN,2
v2,D10_26,B,FRND,2
v2,D10_26,C,ACHV,2
v2,D10_26,D,FUN,2
v2,D10_27,A,SAFE,2
v2,D10_27,B,BALN,2
v2,D10_27,C,FREE,2
v2,D10_27,D,BALN,2
v2,D10_28,A,COMM,2
v2,D10_28,B,FRND,2
v2,D10_28,C,COMM,2
v2,D10_28,D,LOVE,2
v2,D10_29,A,JUST,2
v2,D10_29,B,BALN,2
v2,D10_29,C,BALN,2
v2,D10_29,D,DIGN,2
v2,D10_30,A,DIGN,2
v2,D10_30,B,COMM,2
v2,D10_30,C,FREE,2
v2,D10_30,D,JOY,2
v2,D10_31,A,ARTS,2
v2,D10_31,B,LEARN,2
v2,D10_31,C,FUN,2
v2,D10_31,D,ACHV,2
v2,D10_32,A,HLTH,2
v2,D10_32,B,BALN,2
v2,D10_32,C,JOY,2
v2,D10_32,D,LEARN,2
v2,D10_33,A,FREE,2
v2,D10_33,B,SAFE,2
v2,D10_33,C,FINC,2
v2,D10_33,D,LOVE,2
v2,D10_34,A,BALN,2
v2,D10_34,B,ACHV,2
v2,D10_34,C,FUN,2
v2,D10_34,D,LEARN,2
v2,D10_35,A,ADVN,2
v2,D10_35,B,SAFE,2
v2,D10_35,C,FREE,2
v2,D10_35,D,AMBT,2
v2,D10_36,A,BALN,2
v2,D10_36,B,JUST,2
v2,D10_36,C,FUN,2
v2,D10_36,D,BALN,2
v2,D10_37,A,DIGN,2
v2,D10_37,B,JUST,2
v2,D10_37,C,RECO,2
v2,D10_37,D,FRND,2
v2,D10_38,A,COMM,2
v2,D10_38,B,COMM,2
v2,D10_38,C,BALN,2
v2,D10_38,D,RECO,2
v2,D10_39,A,SPIR,2
v2,D10_39,B,GRAT,2
v2,D10_39,C,JOY,2
v2,D10_39,D,AMBT,2
v2,D10_40,A,BALN,2
v2,D10_40,B,BALN,2
v2,D10_40,C,FREE,2
v2,D10_40,D,HLTH,2
v2,D10_41,A,DIGN,2
v2,D10_41,B,GRAT,2
v2,D10_41,C,LEARN,2
v2,D10_41,D,FUN,2
v2,D10_42,A,FRND,2
v2,D10_42,B,COMM,2
v2,D10_42,C,LOVE,2
v2,D10_42,D,LEARN,2
v2,D10_43,A,LOVE,2
v2,D10_43,B,COMM,2
v2,D10_43,C,BALN,2
v2,D10_43,D,DIGN,2
v2,D10_44,A,SAFE,2
v2,D10_44,B,ADVN,2
v2,D10_44,C,FREE,2
v2,D10_44,D,BALN,2
v2,D10_45,A,SAFE,2
v2,D10_45,B,BALN,2
v2,D10_45,C,LEARN,2
v2,D10_45,D,COMM,2
v2,D10_46,A,ACHV,2
v2,D10_46,B,BALN,2
v2,D10_46,C,COMM,2
v2,D10_46,D,JOY,2
v2,D10_47,A,GRAT,2
v2,D10_47,B,LOVE,2
v2,D10_47,C,RECO,2
v2,D10_47,D,DIGN,2
v2,D10_48,A,SPIR,2
v2,D10_48,B,GRAT,2
v2,D10_48,C,FRND,2
v2,D10_48,D,BALN,2
